freq,hhtyp,incgrp,unit,geo,year,value
A,A_GE3_DCH,TOTAL,PC,SK,2012,9.8
A,A_GE3_DCH,TOTAL,PC,TR,2012,45.4
A,A_GE3_DCH,TOTAL,PC,UK,2012,8.4
A,A_GE3_DCH,TOTAL,PC,XK,2012,
A,HH_DCH,A_MD60,PC,AL,2012,
A,HH_DCH,A_MD60,PC,AT,2012,6.4
A,HH_DCH,A_MD60,PC,BE,2012,4.8
A,HH_DCH,A_MD60,PC,BG,2012,31.7
A,HH_DCH,A_MD60,PC,CH,2012,10.1
A,HH_DCH,A_MD60,PC,CY,2012,29.4
A,HH_DCH,A_MD60,PC,CZ,2012,3.9
A,HH_DCH,A_MD60,PC,DE,2012,4.4
A,HH_DCH,A_MD60,PC,DK,2012,4.6
A,HH_DCH,A_MD60,PC,EA,2012,8.7
A,HH_DCH,A_MD60,PC,EA18,2012,8.7
A,HH_DCH,A_MD60,PC,EA19,2012,8.7
A,HH_DCH,A_MD60,PC,EA20,2012,9.0
A,HH_DCH,A_MD60,PC,EE,2012,9.4
A,HH_DCH,A_MD60,PC,EL,2012,48.9
A,HH_DCH,A_MD60,PC,ES,2012,8.1
A,HH_DCH,A_MD60,PC,EU,2012,9.7
A,HH_DCH,A_MD60,PC,EU27_2007,2012,9.6
A,HH_DCH,A_MD60,PC,EU27_2020,2012,9.7
A,HH_DCH,A_MD60,PC,EU28,2012,9.7
A,HH_DCH,A_MD60,PC,FI,2012,13.9
A,HH_DCH,A_MD60,PC,FR,2012,8.1
A,HH_DCH,A_MD60,PC,HR,2012,26.2
A,HH_DCH,A_MD60,PC,HU,2012,19.6
A,HH_DCH,A_MD60,PC,IE,2012,16.2
A,HH_DCH,A_MD60,PC,IS,2012,15.3
A,HH_DCH,A_MD60,PC,IT,2012,9.7
A,HH_DCH,A_MD60,PC,LT,2012,9.5
A,HH_DCH,A_MD60,PC,LU,2012,5.6
A,HH_DCH,A_MD60,PC,LV,2012,14.8
A,HH_DCH,A_MD60,PC,ME,2012,32.3
A,HH_DCH,A_MD60,PC,MK,2012,36.0
A,HH_DCH,A_MD60,PC,MT,2012,10.4
A,HH_DCH,A_MD60,PC,NL,2012,4.5
A,HH_DCH,A_MD60,PC,NO,2012,4.9
A,HH_DCH,A_MD60,PC,PL,2012,9.2
A,HH_DCH,A_MD60,PC,PT,2012,7.8
A,HH_DCH,A_MD60,PC,RO,2012,18.5
A,HH_DCH,A_MD60,PC,RS,2012,35.4
A,HH_DCH,A_MD60,PC,SE,2012,5.1
A,HH_DCH,A_MD60,PC,SI,2012,18.1
A,HH_DCH,A_MD60,PC,SK,2012,5.4
A,HH_DCH,A_MD60,PC,TR,2012,35.1
A,HH_DCH,A_MD60,PC,UK,2012,9.7
A,HH_DCH,A_MD60,PC,XK,2012,
A,HH_DCH,B_MD60,PC,AL,2012,
A,HH_DCH,B_MD60,PC,AT,2012,22.2
A,HH_DCH,B_MD60,PC,BE,2012,35.1
A,HH_DCH,B_MD60,PC,BG,2012,63.0
A,HH_DCH,B_MD60,PC,CH,2012,26.1
A,HH_DCH,B_MD60,PC,CY,2012,55.1
A,HH_DCH,B_MD60,PC,CZ,2012,16.5
A,HH_DCH,B_MD60,PC,DE,2012,16.8
A,HH_DCH,B_MD60,PC,DK,2012,19.9
A,HH_DCH,B_MD60,PC,EA,2012,28.2
A,HH_DCH,B_MD60,PC,EA18,2012,28.2
A,HH_DCH,B_MD60,PC,EA19,2012,28.2
A,HH_DCH,B_MD60,PC,EA20,2012,28.5
A,HH_DCH,B_MD60,PC,EE,2012,19.4
A,HH_DCH,B_MD60,PC,EL,2012,72.2
A,HH_DCH,B_MD60,PC,ES,2012,29.3
A,HH_DCH,B_MD60,PC,EU,2012,28.3
A,HH_DCH,B_MD60,PC,EU27_2007,2012,28.1
A,HH_DCH,B_MD60,PC,EU27_2020,2012,28.7
A,HH_DCH,B_MD60,PC,EU28,2012,28.3
A,HH_DCH,B_MD60,PC,FI,2012,32.7
A,HH_DCH,B_MD60,PC,FR,2012,30.5
A,HH_DCH,B_MD60,PC,HR,2012,51.0
A,HH_DCH,B_MD60,PC,HU,2012,48.6
A,HH_DCH,B_MD60,PC,IE,2012,36.7
A,HH_DCH,B_MD60,PC,IS,2012,28.9
A,HH_DCH,B_MD60,PC,IT,2012,24.7
A,HH_DCH,B_MD60,PC,LT,2012,28.8
A,HH_DCH,B_MD60,PC,LU,2012,15.2
A,HH_DCH,B_MD60,PC,LV,2012,37.4
A,HH_DCH,B_MD60,PC,ME,2012,70.3
A,HH_DCH,B_MD60,PC,MK,2012,73.3
A,HH_DCH,B_MD60,PC,MT,2012,24.7
A,HH_DCH,B_MD60,PC,NL,2012,16.4
A,HH_DCH,B_MD60,PC,NO,2012,20.6
A,HH_DCH,B_MD60,PC,PL,2012,24.2
A,HH_DCH,B_MD60,PC,PT,2012,30.4
A,HH_DCH,B_MD60,PC,RO,2012,26.7
A,HH_DCH,B_MD60,PC,RS,2012,56.1
A,HH_DCH,B_MD60,PC,SE,2012,16.0
A,HH_DCH,B_MD60,PC,SI,2012,41.7
A,HH_DCH,B_MD60,PC,SK,2012,24.6
A,HH_DCH,B_MD60,PC,TR,2012,58.1
A,HH_DCH,B_MD60,PC,UK,2012,24.8
A,HH_DCH,B_MD60,PC,XK,2012,
A,HH_DCH,TOTAL,PC,AL,2012,
A,HH_DCH,TOTAL,PC,AT,2012,8.8
A,HH_DCH,TOTAL,PC,BE,2012,9.7
A,HH_DCH,TOTAL,PC,BG,2012,40.0
A,HH_DCH,TOTAL,PC,CH,2012,12.5
A,HH_DCH,TOTAL,PC,CY,2012,33.4
A,HH_DCH,TOTAL,PC,CZ,2012,5.4
A,HH_DCH,TOTAL,PC,DE,2012,6.0
A,HH_DCH,TOTAL,PC,DK,2012,5.9
A,HH_DCH,TOTAL,PC,EA,2012,12.4
A,HH_DCH,TOTAL,PC,EA17,2012,
A,HH_DCH,TOTAL,PC,EA18,2012,12.4
A,HH_DCH,TOTAL,PC,EA19,2012,12.4
A,HH_DCH,TOTAL,PC,EA20,2012,12.7
A,HH_DCH,TOTAL,PC,EE,2012,11.1
A,HH_DCH,TOTAL,PC,EL,2012,54.8
A,HH_DCH,TOTAL,PC,ES,2012,13.9
A,HH_DCH,TOTAL,PC,EU,2012,13.3
A,HH_DCH,TOTAL,PC,EU15,2012,
A,HH_DCH,TOTAL,PC,EU27_2007,2012,13.1
A,HH_DCH,TOTAL,PC,EU27_2020,2012,13.4
A,HH_DCH,TOTAL,PC,EU28,2012,13.3
A,HH_DCH,TOTAL,PC,FI,2012,15.4
A,HH_DCH,TOTAL,PC,FR,2012,11.8
A,HH_DCH,TOTAL,PC,HR,2012,30.7
A,HH_DCH,TOTAL,PC,HU,2012,24.7
A,HH_DCH,TOTAL,PC,IE,2012,19.7
A,HH_DCH,TOTAL,PC,IS,2012,16.4
A,HH_DCH,TOTAL,PC,IT,2012,13.4
A,HH_DCH,TOTAL,PC,LT,2012,13.6
A,HH_DCH,TOTAL,PC,LU,2012,7.4
A,HH_DCH,TOTAL,PC,LV,2012,18.4
A,HH_DCH,TOTAL,PC,ME,2012,42.9
A,HH_DCH,TOTAL,PC,MK,2012,45.7
A,HH_DCH,TOTAL,PC,MT,2012,12.9
A,HH_DCH,TOTAL,PC,NL,2012,6.0
A,HH_DCH,TOTAL,PC,NO,2012,6.5
A,HH_DCH,TOTAL,PC,PL,2012,12.2
A,HH_DCH,TOTAL,PC,PT,2012,12.6
A,HH_DCH,TOTAL,PC,RO,2012,21.0
A,HH_DCH,TOTAL,PC,RS,2012,41.3
A,HH_DCH,TOTAL,PC,SE,2012,6.8
A,HH_DCH,TOTAL,PC,SI,2012,20.7
A,HH_DCH,TOTAL,PC,SK,2012,8.7
A,HH_DCH,TOTAL,PC,TR,2012,41.6
A,HH_DCH,TOTAL,PC,UK,2012,12.3
A,HH_DCH,TOTAL,PC,XK,2012,
A,HH_NDCH,A_MD60,PC,AL,2012,
A,HH_NDCH,A_MD60,PC,AT,2012,3.6
A,HH_NDCH,A_MD60,PC,BE,2012,2.9
A,HH_NDCH,A_MD60,PC,BG,2012,25.6
A,HH_NDCH,A_MD60,PC,CH,2012,5.4
A,HH_NDCH,A_MD60,PC,CY,2012,15.9
A,HH_NDCH,A_MD60,PC,CZ,2012,2.9
A,HH_NDCH,A_MD60,PC,DE,2012,2.0
A,HH_NDCH,A_MD60,PC,DK,2012,4.5
A,HH_NDCH,A_MD60,PC,EA,2012,5.2
A,HH_NDCH,A_MD60,PC,EA18,2012,5.2
A,HH_NDCH,A_MD60,PC,EA19,2012,5.2
A,HH_NDCH,A_MD60,PC,EA20,2012,5.3
A,HH_NDCH,A_MD60,PC,EE,2012,5.7
A,HH_NDCH,A_MD60,PC,EL,2012,37.1
A,HH_NDCH,A_MD60,PC,ES,2012,4.5
A,HH_NDCH,A_MD60,PC,EU,2012,6.0
A,HH_NDCH,A_MD60,PC,EU27_2007,2012,5.9
A,HH_NDCH,A_MD60,PC,EU27_2020,2012,6.2
A,HH_NDCH,A_MD60,PC,EU28,2012,6.0
A,HH_NDCH,A_MD60,PC,FI,2012,5.7
A,HH_NDCH,A_MD60,PC,FR,2012,4.6
A,HH_NDCH,A_MD60,PC,HR,2012,18.4
A,HH_NDCH,A_MD60,PC,HU,2012,10.5
A,HH_NDCH,A_MD60,PC,IE,2012,6.4
A,HH_NDCH,A_MD60,PC,IS,2012,9.1
A,HH_NDCH,A_MD60,PC,IT,2012,6.0
A,HH_NDCH,A_MD60,PC,LT,2012,5.6
A,HH_NDCH,A_MD60,PC,LU,2012,3.7
A,HH_NDCH,A_MD60,PC,LV,2012,8.8
A,HH_NDCH,A_MD60,PC,ME,2012,22.9
A,HH_NDCH,A_MD60,PC,MK,2012,29.3
A,HH_NDCH,A_MD60,PC,MT,2012,7.1
A,HH_NDCH,A_MD60,PC,NL,2012,3.3
A,HH_NDCH,A_MD60,PC,NO,2012,2.3
A,HH_NDCH,A_MD60,PC,PL,2012,7.0
A,HH_NDCH,A_MD60,PC,PT,2012,4.6
A,HH_NDCH,A_MD60,PC,RO,2012,17.8
A,HH_NDCH,A_MD60,PC,RS,2012,25.8
A,HH_NDCH,A_MD60,PC,SE,2012,3.0
A,HH_NDCH,A_MD60,PC,SI,2012,11.5
A,HH_NDCH,A_MD60,PC,SK,2012,5.1
A,HH_NDCH,A_MD60,PC,TR,2012,23.2
A,HH_NDCH,A_MD60,PC,UK,2012,4.5
A,HH_NDCH,A_MD60,PC,XK,2012,
A,HH_NDCH,B_MD60,PC,AL,2012,
A,HH_NDCH,B_MD60,PC,AT,2012,10.2
A,HH_NDCH,B_MD60,PC,BE,2012,9.7
A,HH_NDCH,B_MD60,PC,BG,2012,39.8
A,HH_NDCH,B_MD60,PC,CH,2012,8.8
A,HH_NDCH,B_MD60,PC,CY,2012,24.3
A,HH_NDCH,B_MD60,PC,CZ,2012,10.1
A,HH_NDCH,B_MD60,PC,DE,2012,6.8
A,HH_NDCH,B_MD60,PC,DK,2012,12.6
A,HH_NDCH,B_MD60,PC,EA,2012,15.1
A,HH_NDCH,B_MD60,PC,EA18,2012,15.1
A,HH_NDCH,B_MD60,PC,EA19,2012,15.1
A,HH_NDCH,B_MD60,PC,EA20,2012,15.4
A,HH_NDCH,B_MD60,PC,EE,2012,9.7
A,HH_NDCH,B_MD60,PC,EL,2012,63.7
A,HH_NDCH,B_MD60,PC,ES,2012,20.2
A,HH_NDCH,B_MD60,PC,EU,2012,16.1
A,HH_NDCH,B_MD60,PC,EU27_2007,2012,15.9
A,HH_NDCH,B_MD60,PC,EU27_2020,2012,16.9
A,HH_NDCH,B_MD60,PC,EU28,2012,16.1
A,HH_NDCH,B_MD60,PC,FI,2012,15.9
A,HH_NDCH,B_MD60,PC,FR,2012,13.9
A,HH_NDCH,B_MD60,PC,HR,2012,33.3
A,HH_NDCH,B_MD60,PC,HU,2012,36.3
A,HH_NDCH,B_MD60,PC,IE,2012,17.4
A,HH_NDCH,B_MD60,PC,IS,2012,13.1
A,HH_NDCH,B_MD60,PC,IT,2012,19.1
A,HH_NDCH,B_MD60,PC,LT,2012,14.8
A,HH_NDCH,B_MD60,PC,LU,2012,18.8
A,HH_NDCH,B_MD60,PC,LV,2012,17.5
A,HH_NDCH,B_MD60,PC,ME,2012,56.1
A,HH_NDCH,B_MD60,PC,MK,2012,62.0
A,HH_NDCH,B_MD60,PC,MT,2012,11.2
A,HH_NDCH,B_MD60,PC,NL,2012,9.3
A,HH_NDCH,B_MD60,PC,NO,2012,8.3
A,HH_NDCH,B_MD60,PC,PL,2012,25.8
A,HH_NDCH,B_MD60,PC,PT,2012,12.5
A,HH_NDCH,B_MD60,PC,RO,2012,19.6
A,HH_NDCH,B_MD60,PC,RS,2012,48.6
A,HH_NDCH,B_MD60,PC,SE,2012,10.7
A,HH_NDCH,B_MD60,PC,SI,2012,22.5
A,HH_NDCH,B_MD60,PC,SK,2012,16.9
A,HH_NDCH,B_MD60,PC,TR,2012,33.9
A,HH_NDCH,B_MD60,PC,UK,2012,10.2
A,HH_NDCH,B_MD60,PC,XK,2012,
A,HH_NDCH,TOTAL,PC,AL,2012,
A,HH_NDCH,TOTAL,PC,AT,2012,4.5
A,HH_NDCH,TOTAL,PC,BE,2012,3.9
A,HH_NDCH,TOTAL,PC,BG,2012,28.3
A,HH_NDCH,TOTAL,PC,CH,2012,5.9
A,HH_NDCH,TOTAL,PC,CY,2012,17.3
A,HH_NDCH,TOTAL,PC,CZ,2012,3.5
A,HH_NDCH,TOTAL,PC,DE,2012,2.9
A,HH_NDCH,TOTAL,PC,DK,2012,5.8
A,HH_NDCH,TOTAL,PC,EA,2012,6.8
A,HH_NDCH,TOTAL,PC,EA17,2012,
A,HH_NDCH,TOTAL,PC,EA18,2012,6.7
A,HH_NDCH,TOTAL,PC,EA19,2012,6.8
A,HH_NDCH,TOTAL,PC,EA20,2012,6.9
A,HH_NDCH,TOTAL,PC,EE,2012,6.8
A,HH_NDCH,TOTAL,PC,EL,2012,41.7
A,HH_NDCH,TOTAL,PC,ES,2012,7.1
A,HH_NDCH,TOTAL,PC,EU,2012,7.6
A,HH_NDCH,TOTAL,PC,EU15,2012,
A,HH_NDCH,TOTAL,PC,EU27_2007,2012,7.5
A,HH_NDCH,TOTAL,PC,EU27_2020,2012,7.9
A,HH_NDCH,TOTAL,PC,EU28,2012,7.6
A,HH_NDCH,TOTAL,PC,FI,2012,7.2
A,HH_NDCH,TOTAL,PC,FR,2012,5.5
A,HH_NDCH,TOTAL,PC,HR,2012,21.6
A,HH_NDCH,TOTAL,PC,HU,2012,13.5
A,HH_NDCH,TOTAL,PC,IE,2012,8.1
A,HH_NDCH,TOTAL,PC,IS,2012,9.4
A,HH_NDCH,TOTAL,PC,IT,2012,8.2
A,HH_NDCH,TOTAL,PC,LT,2012,7.7
A,HH_NDCH,TOTAL,PC,LU,2012,5.4
A,HH_NDCH,TOTAL,PC,LV,2012,11.2
A,HH_NDCH,TOTAL,PC,ME,2012,28.4
A,HH_NDCH,TOTAL,PC,MK,2012,34.0
A,HH_NDCH,TOTAL,PC,MT,2012,7.8
A,HH_NDCH,TOTAL,PC,NL,2012,4.0
A,HH_NDCH,TOTAL,PC,NO,2012,3.1
A,HH_NDCH,TOTAL,PC,PL,2012,9.5
A,HH_NDCH,TOTAL,PC,PT,2012,5.9
A,HH_NDCH,TOTAL,PC,RO,2012,18.1
A,HH_NDCH,TOTAL,PC,RS,2012,30.7
A,HH_NDCH,TOTAL,PC,SE,2012,4.2
A,HH_NDCH,TOTAL,PC,SI,2012,13.4
A,HH_NDCH,TOTAL,PC,SK,2012,6.0
A,HH_NDCH,TOTAL,PC,TR,2012,24.2
A,HH_NDCH,TOTAL,PC,UK,2012,5.4
A,HH_NDCH,TOTAL,PC,XK,2012,
A,TOTAL,A_MD60,PC,AL,2012,
A,TOTAL,A_MD60,PC,AT,2012,4.9
A,TOTAL,A_MD60,PC,BE,2012,3.9
A,TOTAL,A_MD60,PC,BG,2012,28.5
A,TOTAL,A_MD60,PC,CH,2012,7.5
A,TOTAL,A_MD60,PC,CY,2012,23.7
A,TOTAL,A_MD60,PC,CZ,2012,3.4
A,TOTAL,A_MD60,PC,DE,2012,3.0
A,TOTAL,A_MD60,PC,DK,2012,4.6
A,TOTAL,A_MD60,PC,EA,2012,6.9
A,TOTAL,A_MD60,PC,EA18,2012,6.9
A,TOTAL,A_MD60,PC,EA19,2012,6.9
A,TOTAL,A_MD60,PC,EA20,2012,7.0
A,TOTAL,A_MD60,PC,EE,2012,7.7
A,TOTAL,A_MD60,PC,EL,2012,42.4
A,TOTAL,A_MD60,PC,ES,2012,6.2
A,TOTAL,A_MD60,PC,EU,2012,7.8
A,TOTAL,A_MD60,PC,EU27_2007,2012,7.7
A,TOTAL,A_MD60,PC,EU27_2020,2012,7.9
A,TOTAL,A_MD60,PC,EU28,2012,7.8
A,TOTAL,A_MD60,PC,FI,2012,9.5
A,TOTAL,A_MD60,PC,FR,2012,6.3
A,TOTAL,A_MD60,PC,HR,2012,22.7
A,TOTAL,A_MD60,PC,HU,2012,14.8
A,TOTAL,A_MD60,PC,IE,2012,12.5
A,TOTAL,A_MD60,PC,IS,2012,12.8
A,TOTAL,A_MD60,PC,IT,2012,7.7
A,TOTAL,A_MD60,PC,LT,2012,7.6
A,TOTAL,A_MD60,PC,LU,2012,4.8
A,TOTAL,A_MD60,PC,LV,2012,12.0
A,TOTAL,A_MD60,PC,ME,2012,28.6
A,TOTAL,A_MD60,PC,MK,2012,33.4
A,TOTAL,A_MD60,PC,MT,2012,8.7
A,TOTAL,A_MD60,PC,NL,2012,3.9
A,TOTAL,A_MD60,PC,NO,2012,3.6
A,TOTAL,A_MD60,PC,PL,2012,8.2
A,TOTAL,A_MD60,PC,PT,2012,6.2
A,TOTAL,A_MD60,PC,RO,2012,18.1
A,TOTAL,A_MD60,PC,RS,2012,31.0
A,TOTAL,A_MD60,PC,SE,2012,4.0
A,TOTAL,A_MD60,PC,SI,2012,15.2
A,TOTAL,A_MD60,PC,SK,2012,5.3
A,TOTAL,A_MD60,PC,TR,2012,31.3
A,TOTAL,A_MD60,PC,UK,2012,7.0
A,TOTAL,A_MD60,PC,XK,2012,
A,TOTAL,B_MD60,PC,AL,2012,
A,TOTAL,B_MD60,PC,AT,2012,16.3
A,TOTAL,B_MD60,PC,BE,2012,23.8
A,TOTAL,B_MD60,PC,BG,2012,53.4
A,TOTAL,B_MD60,PC,CH,2012,16.7
A,TOTAL,B_MD60,PC,CY,2012,41.7
A,TOTAL,B_MD60,PC,CZ,2012,13.9
A,TOTAL,B_MD60,PC,DE,2012,10.3
A,TOTAL,B_MD60,PC,DK,2012,14.9
A,TOTAL,B_MD60,PC,EA,2012,22.1
A,TOTAL,B_MD60,PC,EA18,2012,22.1
A,TOTAL,B_MD60,PC,EA19,2012,22.1
A,TOTAL,B_MD60,PC,EA20,2012,22.3
A,TOTAL,B_MD60,PC,EE,2012,13.4
A,TOTAL,B_MD60,PC,EL,2012,68.5
A,TOTAL,B_MD60,PC,ES,2012,25.9
A,TOTAL,B_MD60,PC,EU,2012,22.7
A,TOTAL,B_MD60,PC,EU27_2007,2012,22.5
A,TOTAL,B_MD60,PC,EU27_2020,2012,23.4
A,TOTAL,B_MD60,PC,EU28,2012,22.7
A,TOTAL,B_MD60,PC,FI,2012,21.2
A,TOTAL,B_MD60,PC,FR,2012,24.4
A,TOTAL,B_MD60,PC,HR,2012,42.0
A,TOTAL,B_MD60,PC,HU,2012,43.6
A,TOTAL,B_MD60,PC,IE,2012,29.9
A,TOTAL,B_MD60,PC,IS,2012,21.9
A,TOTAL,B_MD60,PC,IT,2012,22.3
A,TOTAL,B_MD60,PC,LT,2012,21.6
A,TOTAL,B_MD60,PC,LU,2012,16.3
A,TOTAL,B_MD60,PC,LV,2012,24.9
A,TOTAL,B_MD60,PC,ME,2012,66.8
A,TOTAL,B_MD60,PC,MK,2012,70.7
A,TOTAL,B_MD60,PC,MT,2012,18.6
A,TOTAL,B_MD60,PC,NL,2012,12.8
A,TOTAL,B_MD60,PC,NO,2012,13.1
A,TOTAL,B_MD60,PC,PL,2012,24.8
A,TOTAL,B_MD60,PC,PT,2012,22.7
A,TOTAL,B_MD60,PC,RO,2012,24.4
A,TOTAL,B_MD60,PC,RS,2012,53.4
A,TOTAL,B_MD60,PC,SE,2012,13.2
A,TOTAL,B_MD60,PC,SI,2012,31.1
A,TOTAL,B_MD60,PC,SK,2012,22.7
A,TOTAL,B_MD60,PC,TR,2012,55.6
A,TOTAL,B_MD60,PC,UK,2012,17.9
A,TOTAL,B_MD60,PC,XK,2012,
A,TOTAL,TOTAL,PC,AL,2012,
A,TOTAL,TOTAL,PC,AT,2012,6.5
A,TOTAL,TOTAL,PC,BE,2012,7.0
A,TOTAL,TOTAL,PC,BG,2012,34.2
A,TOTAL,TOTAL,PC,CH,2012,8.9
A,TOTAL,TOTAL,PC,CY,2012,26.6
A,TOTAL,TOTAL,PC,CZ,2012,4.4
A,TOTAL,TOTAL,PC,DE,2012,4.2
A,TOTAL,TOTAL,PC,DK,2012,5.8
A,TOTAL,TOTAL,PC,EA,2012,9.5
A,TOTAL,TOTAL,PC,EA17,2012,
A,TOTAL,TOTAL,PC,EA18,2012,9.5
A,TOTAL,TOTAL,PC,EA19,2012,9.5
A,TOTAL,TOTAL,PC,EA20,2012,9.7
A,TOTAL,TOTAL,PC,EE,2012,8.9
A,TOTAL,TOTAL,PC,EL,2012,47.9
A,TOTAL,TOTAL,PC,ES,2012,10.6
A,TOTAL,TOTAL,PC,EU,2012,10.4
A,TOTAL,TOTAL,PC,EU15,2012,
A,TOTAL,TOTAL,PC,EU27_2007,2012,10.2
A,TOTAL,TOTAL,PC,EU27_2020,2012,10.6
A,TOTAL,TOTAL,PC,EU28,2012,10.4
A,TOTAL,TOTAL,PC,FI,2012,10.9
A,TOTAL,TOTAL,PC,FR,2012,8.8
A,TOTAL,TOTAL,PC,HR,2012,26.4
A,TOTAL,TOTAL,PC,HU,2012,19.0
A,TOTAL,TOTAL,PC,IE,2012,15.4
A,TOTAL,TOTAL,PC,IS,2012,13.5
A,TOTAL,TOTAL,PC,IT,2012,10.7
A,TOTAL,TOTAL,PC,LT,2012,10.7
A,TOTAL,TOTAL,PC,LU,2012,6.6
A,TOTAL,TOTAL,PC,LV,2012,14.9
A,TOTAL,TOTAL,PC,ME,2012,37.8
A,TOTAL,TOTAL,PC,MK,2012,41.6
A,TOTAL,TOTAL,PC,MT,2012,10.4
A,TOTAL,TOTAL,PC,NL,2012,5.0
A,TOTAL,TOTAL,PC,NO,2012,4.7
A,TOTAL,TOTAL,PC,PL,2012,11.0
A,TOTAL,TOTAL,PC,PT,2012,9.3
A,TOTAL,TOTAL,PC,RO,2012,19.7
A,TOTAL,TOTAL,PC,RS,2012,36.7
A,TOTAL,TOTAL,PC,SE,2012,5.4
A,TOTAL,TOTAL,PC,SI,2012,17.4
A,TOTAL,TOTAL,PC,SK,2012,7.5
A,TOTAL,TOTAL,PC,TR,2012,36.8
A,TOTAL,TOTAL,PC,UK,2012,8.7
A,TOTAL,TOTAL,PC,XK,2012,
A,A1,A_MD60,PC,AL,2013,24.0
A,A1,A_MD60,PC,AT,2013,4.6
A,A1,A_MD60,PC,BE,2013,3.6
A,A1,A_MD60,PC,BG,2013,21.1
A,A1,A_MD60,PC,CH,2013,4.9
A,A1,A_MD60,PC,CY,2013,12.2
A,A1,A_MD60,PC,CZ,2013,2.0
A,A1,A_MD60,PC,DE,2013,3.2
A,A1,A_MD60,PC,DK,2013,4.0
A,A1,A_MD60,PC,EA,2013,4.7
A,A1,A_MD60,PC,EA18,2013,4.7
A,A1,A_MD60,PC,EA19,2013,4.7
A,A1,A_MD60,PC,EA20,2013,4.7
A,A1,A_MD60,PC,EE,2013,7.3
A,A1,A_MD60,PC,EL,2013,31.0
A,A1,A_MD60,PC,ES,2013,3.9
A,A1,A_MD60,PC,EU,2013,5.5
A,A1,A_MD60,PC,EU27_2007,2013,5.5
A,A1,A_MD60,PC,EU27_2020,2013,5.5
A,A1,A_MD60,PC,EU28,2013,5.5
A,A1,A_MD60,PC,FI,2013,8.4
A,A1,A_MD60,PC,FR,2013,4.9
A,A1,A_MD60,PC,HR,2013,11.4
A,A1,A_MD60,PC,HU,2013,8.7
A,A1,A_MD60,PC,IE,2013,6.1
A,A1,A_MD60,PC,IS,2013,8.6
A,A1,A_MD60,PC,IT,2013,3.0
A,A1,A_MD60,PC,LT,2013,6.4
A,A1,A_MD60,PC,LU,2013,3.1
A,A1,A_MD60,PC,LV,2013,8.5
A,A1,A_MD60,PC,ME,2013,21.6
A,A1,A_MD60,PC,MK,2013,29.7
A,A1,A_MD60,PC,MT,2013,3.0
A,A1,A_MD60,PC,NL,2013,6.1
A,A1,A_MD60,PC,NO,2013,4.8
A,A1,A_MD60,PC,PL,2013,8.1
A,A1,A_MD60,PC,PT,2013,2.9
A,A1,A_MD60,PC,RO,2013,17.5
A,A1,A_MD60,PC,RS,2013,12.2
A,A1,A_MD60,PC,SE,2013,4.7
A,A1,A_MD60,PC,SI,2013,6.2
A,A1,A_MD60,PC,SK,2013,4.3
A,A1,A_MD60,PC,TR,2013,15.0
A,A1,A_MD60,PC,UK,2013,5.5
A,A1,A_MD60,PC,XK,2013,
A,A1,B_MD60,PC,AL,2013,31.3
A,A1,B_MD60,PC,AT,2013,11.1
A,A1,B_MD60,PC,BE,2013,13.7
A,A1,B_MD60,PC,BG,2013,38.0
A,A1,B_MD60,PC,CH,2013,9.7
A,A1,B_MD60,PC,CY,2013,26.9
A,A1,B_MD60,PC,CZ,2013,4.9
A,A1,B_MD60,PC,DE,2013,8.2
A,A1,B_MD60,PC,DK,2013,12.1
A,A1,B_MD60,PC,EA,2013,11.5
A,A1,B_MD60,PC,EA18,2013,11.5
A,A1,B_MD60,PC,EA19,2013,11.5
A,A1,B_MD60,PC,EA20,2013,11.7
A,A1,B_MD60,PC,EE,2013,6.4
A,A1,B_MD60,PC,EL,2013,47.9
A,A1,B_MD60,PC,ES,2013,14.8
A,A1,B_MD60,PC,EU,2013,13.5
A,A1,B_MD60,PC,EU27_2007,2013,13.4
A,A1,B_MD60,PC,EU27_2020,2013,13.2
A,A1,B_MD60,PC,EU28,2013,13.5
A,A1,B_MD60,PC,FI,2013,15.8
A,A1,B_MD60,PC,FR,2013,16.6
A,A1,B_MD60,PC,HR,2013,27.2
A,A1,B_MD60,PC,HU,2013,28.1
A,A1,B_MD60,PC,IE,2013,18.3
A,A1,B_MD60,PC,IS,2013,11.5
A,A1,B_MD60,PC,IT,2013,8.7
A,A1,B_MD60,PC,LT,2013,11.0
A,A1,B_MD60,PC,LU,2013,9.9
A,A1,B_MD60,PC,LV,2013,14.7
A,A1,B_MD60,PC,ME,2013,52.2
A,A1,B_MD60,PC,MK,2013,43.4
A,A1,B_MD60,PC,MT,2013,12.3
A,A1,B_MD60,PC,NL,2013,10.4
A,A1,B_MD60,PC,NO,2013,8.6
A,A1,B_MD60,PC,PL,2013,22.7
A,A1,B_MD60,PC,PT,2013,10.6
A,A1,B_MD60,PC,RO,2013,19.7
A,A1,B_MD60,PC,RS,2013,18.2
A,A1,B_MD60,PC,SE,2013,9.7
A,A1,B_MD60,PC,SI,2013,19.4
A,A1,B_MD60,PC,SK,2013,15.3
A,A1,B_MD60,PC,TR,2013,21.1
A,A1,B_MD60,PC,UK,2013,15.5
A,A1,B_MD60,PC,XK,2013,
A,A1,TOTAL,PC,AL,2013,25.0
A,A1,TOTAL,PC,AT,2013,6.1
A,A1,TOTAL,PC,BE,2013,5.8
A,A1,TOTAL,PC,BG,2013,28.4
